"Date","N225.Open","N225.High","N225.Low","N225.Close","N225.Volume","N225.Adjusted"
2012-10-05,8850.290039,8880.230469,8805.790039,8863.299805,112100000,8863.299805
2012-10-09,8822.389648,8840.69043,8765.549805,8769.589844,124400000,8769.589844
2012-10-10,8650.549805,8660.679688,8578.25,8596.230469,122300000,8596.230469
2012-10-11,8514.629883,8607.419922,8514.629883,8546.780273,132900000,8546.780273
2012-10-12,8607.700195,8620.179688,8516.110352,8534.120117,139400000,8534.120117
2012-10-15,8517.769531,8595.110352,8488.139648,8577.929688,126900000,8577.929688
2012-10-16,8638.679688,8707.950195,8633.679688,8701.30957,119800000,8701.30957
2012-10-17,8777.389648,8837.19043,8758.700195,8806.549805,139700000,8806.549805
2012-10-18,8886.55957,8992.360352,8877.169922,8982.860352,1.65e+08,8982.860352
2012-10-19,8944.030273,9016.900391,8940.379883,9002.679688,134700000,9002.679688
2012-10-22,8874.519531,9031.549805,8867.790039,9010.709961,118300000,9010.709961
2012-10-23,9066.030273,9075.580078,8970.5,9014.25,116300000,9014.25
2012-10-24,8896.410156,9043.799805,8896.410156,8954.299805,1.33e+08,8954.299805
2012-10-25,8952.129883,9057.30957,8941.849609,9055.200195,115600000,9055.200195
2012-10-26,9058.929688,9075.589844,8933.05957,8933.05957,132100000,8933.05957
2012-10-29,8958.790039,8986.049805,8909.370117,8929.339844,97300000,8929.339844
2012-10-30,8941.820313,8995.80957,8841.980469,8841.980469,149200000,8841.980469
2012-10-31,8911.080078,8985.580078,8905.44043,8928.290039,135500000,8928.290039
2012-11-01,8931.709961,8976.080078,8871.480469,8946.870117,140600000,8946.870117
2012-11-02,9049.219727,9072.389648,9031.429688,9051.219727,137900000,9051.219727
2012-11-05,9000.80957,9040.179688,8984.69043,9007.44043,101400000,9007.44043
2012-11-06,8989.580078,8990.349609,8957.490234,8975.150391,104700000,8975.150391
2012-11-07,9030.55957,9032.320313,8924.410156,8972.889648,130900000,8972.889648
2012-11-08,8868.419922,8891.080078,8811.410156,8837.150391,106500000,8837.150391
2012-11-09,8742.679688,8779.240234,8729.450195,8757.599609,1.04e+08,8757.599609
2012-11-12,8701.280273,8728.849609,8676.44043,8676.44043,86300000,8676.44043
2012-11-13,8710.519531,8723.459961,8619.450195,8661.049805,94900000,8661.049805
2012-11-14,8660.269531,8680.400391,8653.490234,8664.730469,8.1e+07,8664.730469
2012-11-15,8703.820313,8829.719727,8684.230469,8829.719727,161300000,8829.719727
2012-11-16,8898.330078,9032.349609,8898.330078,9024.160156,199100000,9024.160156
2012-11-19,9141.269531,9183.459961,9135.290039,9153.200195,143100000,9153.200195
2012-11-20,9198.419922,9200.849609,9129.429688,9142.639648,133700000,9142.639648
2012-11-21,9213.730469,9248.980469,9161.209961,9222.519531,134700000,9222.519531
2012-11-22,9336.320313,9366.799805,9304.719727,9366.799805,147400000,9366.799805
2012-11-26,9466.05957,9487.94043,9388.94043,9388.94043,151500000,9388.94043
2012-11-27,9371.129883,9449.719727,9370.589844,9423.299805,136700000,9423.299805
2012-11-28,9375.480469,9407.620117,9308.349609,9308.349609,118700000,9308.349609
2012-11-29,9370.290039,9412.080078,9350.400391,9400.879883,113300000,9400.879883
2012-11-30,9446.769531,9492.910156,9380.25,9446.009766,159800000,9446.009766
2012-12-03,9484.200195,9525.820313,9453.480469,9458.179688,110100000,9458.179688
2012-12-04,9419.150391,9457.19043,9406.030273,9432.459961,104100000,9432.459961
2012-12-05,9380.370117,9515.860352,9376.969727,9468.839844,115900000,9468.839844
2012-12-06,9535.69043,9565.429688,9503.30957,9545.160156,123100000,9545.160156
2012-12-07,9547.139648,9572.75,9522.129883,9527.389648,133800000,9527.389648
2012-12-10,9584.459961,9584.459961,9517.400391,9533.75,115200000,9533.75
2012-12-11,9510.599609,9534.179688,9487.950195,9525.320313,97200000,9525.320313
2012-12-12,9606.25,9606.25,9565.950195,9581.459961,129400000,9581.459961
2012-12-13,9681.200195,9767.049805,9672.469727,9742.730469,2.12e+08,9742.730469
2012-12-14,9703.55957,9775.75,9687.700195,9737.55957,247400000,9737.55957
2012-12-17,9895.679688,9903.349609,9826.299805,9828.879883,213600000,9828.879883
2012-12-18,9848.870117,9967.240234,9848.870117,9923.009766,260300000,9923.009766
2012-12-19,10025.400391,10160.400391,10016.980469,10160.400391,277500000,10160.400391
2012-12-20,10093.110352,10147.679688,10028.650391,10039.330078,274800000,10039.330078
2012-12-21,10145.580078,10175.05957,9924.419922,9940.05957,256500000,9940.05957
2012-12-25,10092.349609,10119.349609,10030.44043,10080.120117,141700000,10080.120117
2012-12-26,10131.219727,10230.360352,10107.339844,10230.360352,182100000,10230.360352
2012-12-27,10295.259766,10376.389648,10288.849609,10322.980469,235200000,10322.980469
2012-12-28,10406.360352,10433.629883,10374.849609,10395.179688,202800000,10395.179688
2013-01-04,10604.5,10734.230469,10602.240234,10688.110352,2.19e+08,10688.110352
2013-01-07,10743.69043,10743.69043,10589.700195,10599.009766,187700000,10599.009766
2013-01-08,10544.209961,10602.120117,10463.429688,10508.05957,211400000,10508.05957
2013-01-09,10405.669922,10620.700195,10398.610352,10578.570313,2.15e+08,10578.570313
2013-01-10,10635.110352,10686.120117,10619.650391,10652.639648,268500000,10652.639648
2013-01-11,10786.139648,10830.429688,10748.05957,10801.570313,236600000,10801.570313
2013-01-15,10914.650391,10952.30957,10851.660156,10879.080078,215100000,10879.080078
2013-01-16,10806.410156,10806.410156,10591.299805,10600.44043,226100000,10600.44043
2013-01-17,10660.94043,10694.849609,10432.969727,10609.639648,268500000,10609.639648
2013-01-18,10791.969727,10913.299805,10787.120117,10913.299805,286600000,10913.299805
2013-01-21,10941.450195,10941.450195,10747.740234,10747.740234,207300000,10747.740234
2013-01-22,10765.099609,10859.419922,10615.200195,10709.929688,248100000,10709.929688
2013-01-23,10575.599609,10663.089844,10486.990234,10486.990234,198800000,10486.990234
2013-01-24,10441.110352,10634.740234,10441.110352,10620.870117,211200000,10620.870117
2013-01-25,10797.299805,10926.650391,10790.950195,10926.650391,220600000,10926.650391
2013-01-28,11002.860352,11002.860352,10824.30957,10824.30957,198300000,10824.30957
2013-01-29,10751.009766,10937.629883,10751.009766,10866.719727,238500000,10866.719727
2013-01-30,10913.969727,11113.950195,10905.639648,11113.950195,202800000,11113.950195
2013-01-31,11057.5,11145.379883,11007.769531,11138.660156,275700000,11138.660156
2013-02-01,11193.719727,11237.839844,11142.259766,11191.339844,278200000,11191.339844
2013-02-04,11254.160156,11285.490234,11194.740234,11260.349609,354100000,11260.349609
2013-02-05,11105.240234,11170.849609,11046.919922,11046.919922,385200000,11046.919922
2013-02-06,11236.700195,11498.419922,11232.049805,11463.75,353400000,11463.75
2013-02-07,11406.320313,11446.80957,11295.620117,11357.070313,404300000,11357.070313
2013-02-08,11179.969727,11299.709961,11135.889648,11153.160156,328100000,11153.160156
2013-02-12,11346.719727,11460.639648,11343.44043,11369.120117,301200000,11369.120117
2013-02-13,11333.719727,11365.269531,11196.660156,11251.410156,275300000,11251.410156
2013-02-14,11273.400391,11356.540039,11243.490234,11307.280273,280100000,11307.280273
2013-02-15,11239.209961,11261.580078,11065.05957,11173.830078,346200000,11173.830078
2013-02-18,11318.219727,11445.459961,11308.830078,11407.870117,238300000,11407.870117
2013-02-19,11336.450195,11412.860352,11336.450195,11372.339844,189900000,11372.339844
2013-02-20,11485.650391,11510.519531,11440.099609,11468.280273,2.02e+08,11468.280273
2013-02-21,11404.730469,11442.110352,11301.769531,11309.129883,196300000,11309.129883
2013-02-22,11238.75,11390.650391,11175.669922,11385.94043,247900000,11385.94043
2013-02-25,11564.549805,11662.519531,11562.099609,11662.519531,240900000,11662.519531
2013-02-26,11449.660156,11520.240234,11374.830078,11398.80957,2.68e+08,11398.80957
2013-02-27,11418.55957,11419.620117,11253.969727,11253.969727,193200000,11253.969727
2013-02-28,11396.730469,11563.75,11392.55957,11559.360352,217300000,11559.360352
2013-03-01,11464.709961,11648.629883,11464.709961,11606.379883,190100000,11606.379883
2013-03-04,11695.450195,11767.679688,11613.589844,11652.290039,205200000,11652.290039
2013-03-05,11732.570313,11779.419922,11666.379883,11683.450195,198900000,11683.450195
2013-03-06,11811.05957,11933.820313,11803.089844,11932.269531,200900000,11932.269531
2013-03-07,12037.25,12069.599609,11946.009766,11968.080078,2.16e+08,11968.080078
2013-03-08,12066.5,12283.620117,12065.089844,12283.620117,364600000,12283.620117
2013-03-11,12363.089844,12403.950195,12300.830078,12349.049805,332300000,12349.049805
2013-03-12,12433.599609,12461.969727,12314.80957,12314.80957,306500000,12314.80957
2013-03-13,12252.290039,12339.450195,12234.480469,12239.660156,195900000,12239.660156
2013-03-14,12332.160156,12395.730469,12248.650391,12381.19043,171500000,12381.19043
2013-03-15,12437.679688,12560.950195,12434.469727,12560.950195,2.51e+08,12560.950195
2013-03-18,12365.44043,12373.169922,12220.629883,12220.629883,195900000,12220.629883
2013-03-19,12405.610352,12491.160156,12401.120117,12468.230469,165200000,12468.230469
2013-03-21,12592,12650.259766,12586.05957,12635.69043,193300000,12635.69043
2013-03-22,12498.509766,12522.049805,12338.530273,12338.530273,1.68e+08,12338.530273
2013-03-25,12507.610352,12594.360352,12480.419922,12546.459961,169900000,12546.459961
2013-03-26,12461.790039,12540.120117,12456.040039,12471.620117,187500000,12471.620117
2013-03-27,12476.580078,12502.259766,12442.389648,12493.790039,152900000,12493.790039
2013-03-28,12457.129883,12462.860352,12286.370117,12335.959961,204600000,12335.959961
2013-03-29,12405.530273,12425.959961,12319.75,12397.910156,181500000,12397.910156
2013-04-01,12371.339844,12384.830078,12133,12135.019531,198200000,12135.019531
2013-04-02,12051.570313,12107.400391,11805.780273,12003.429688,274600000,12003.429688
2013-04-03,12112.089844,12362.200195,12102.049805,12362.200195,235100000,12362.200195
2013-04-04,12188.219727,12634.540039,12075.969727,12634.540039,309400000,12634.540039
2013-04-05,12880.820313,13225.620117,12831.099609,12833.639648,477400000,12833.639648
2013-04-08,13082.610352,13225.219727,13080.290039,13192.589844,313900000,13192.589844
2013-04-09,13309.129883,13331.389648,13151.730469,13192.349609,287600000,13192.349609
2013-04-10,13177.30957,13325.150391,13177.30957,13288.129883,359800000,13288.129883
2013-04-11,13444.950195,13549.160156,13384.110352,13549.160156,368500000,13549.160156
2013-04-12,13568.25,13568.25,13402.860352,13485.139648,3.52e+08,13485.139648
2013-04-15,13345.860352,13408.290039,13257.860352,13275.660156,3.21e+08,13275.660156
2013-04-16,13023.910156,13312.230469,13004.459961,13221.44043,321600000,13221.44043
2013-04-17,13330.5,13397.5,13318.69043,13382.889648,277400000,13382.889648
2013-04-18,13272.219727,13377.740234,13200.849609,13220.070313,3.05e+08,13220.070313
2013-04-19,13268.429688,13338.75,13186.889648,13316.480469,2.36e+08,13316.480469
2013-04-22,13537.169922,13611.580078,13529.44043,13568.370117,246200000,13568.370117
2013-04-23,13545.599609,13585.349609,13505.530273,13529.650391,240200000,13529.650391
2013-04-24,13687.280273,13843.459961,13686.780273,13843.459961,307400000,13843.459961
2013-04-25,13887.530273,13974.259766,13827.959961,13926.080078,294500000,13926.080078
2013-04-26,13978.980469,13983.870117,13852.200195,13884.129883,248300000,13884.129883
2013-04-30,13854.820313,13897.05957,13778.75,13860.860352,237500000,13860.860352
2013-05-01,13837.719727,13844.820313,13782,13799.349609,185400000,13799.349609
2013-05-02,13727.25,13780.480469,13637.959961,13694.040039,179900000,13694.040039
2013-05-07,13960.040039,14196.379883,13951.80957,14180.240234,217200000,14180.240234
2013-05-08,14196.200195,14421.379883,14186.830078,14285.69043,252600000,14285.69043
2013-05-09,14366.950195,14409.820313,14191.480469,14191.480469,268300000,14191.480469
2013-05-10,14449.240234,14636.80957,14426.740234,14607.540039,312500000,14607.540039
2013-05-13,14759.5,14849.009766,14727.700195,14782.209961,387200000,14782.209961
2013-05-14,14822.55957,14839.790039,14755.080078,14758.419922,304700000,14758.419922
2013-05-15,14962.339844,15108.830078,14956.379883,15096.030273,4.35e+08,15096.030273
2013-05-16,15146.049805,15155.719727,14879.509766,15037.240234,375100000,15037.240234
2013-05-17,14926.419922,15157.320313,14902.299805,15138.120117,314500000,15138.120117
2013-05-20,15260.610352,15381.740234,15245.799805,15360.80957,368100000,15360.80957
2013-05-21,15264.790039,15388.370117,15264.419922,15381.019531,514100000,15381.019531
2013-05-22,15440.69043,15706.629883,15432.639648,15627.259766,476800000,15627.259766
2013-05-23,15739.980469,15942.599609,14483.980469,14483.980469,595200000,14483.980469
2013-05-24,14731.75,15007.5,13981.519531,14612.450195,461200000,14612.450195
2013-05-27,14373.820313,14381.280273,14027.419922,14142.650391,307400000,14142.650391
2013-05-28,13943.620117,14399.780273,13943.620117,14311.980469,336300000,14311.980469
2013-05-29,14492.549805,14512.280273,14243.490234,14326.459961,2.97e+08,14326.459961
2013-05-30,14072.900391,14098.160156,13555.660156,13589.030273,321600000,13589.030273
2013-05-31,13804.230469,13916.55957,13681.389648,13774.540039,280500000,13774.540039
2013-06-03,13551.360352,13562.870117,13261.820313,13261.820313,282300000,13261.820313
2013-06-04,13186.599609,13610.25,13060.94043,13533.759766,378300000,13533.759766
2013-06-05,13566.75,13711.419922,13011.160156,13014.870117,303700000,13014.870117
2013-06-06,12925.290039,13238.530273,12862.019531,12904.019531,3.14e+08,12904.019531
2013-06-07,12706.410156,13106.200195,12548.200195,12877.530273,324500000,12877.530273
2013-06-10,13141.849609,13514.200195,13141.370117,13514.200195,241400000,13514.200195
2013-06-11,13504.769531,13584.30957,13296.30957,13317.620117,260200000,13317.620117
2013-06-12,13087.660156,13332.719727,12994.080078,13289.320313,205500000,13289.320313
2013-06-13,13038.019531,13050.110352,12415.849609,12445.379883,240900000,12445.379883
2013-06-14,12668.900391,12900.650391,12629.30957,12686.519531,278200000,12686.519531
2013-06-17,12584.370117,13033.120117,12549.820313,13033.120117,171900000,13033.120117
2013-06-18,13015.150391,13139.480469,12919.030273,13007.280273,158700000,13007.280273
2013-06-19,13233.080078,13296.620117,13107.650391,13245.219727,201900000,13245.219727
2013-06-20,13101.849609,13190.820313,12966.410156,13014.580078,200700000,13014.580078
2013-06-21,12787.870117,13330.349609,12702.669922,13230.129883,2.41e+08,13230.129883
2013-06-24,13417.540039,13426.129883,13026.230469,13062.780273,162500000,13062.780273
2013-06-25,13081.620117,13234.889648,12758.219727,12969.339844,199200000,12969.339844
2013-06-26,13152.75,13189.839844,12826.509766,12834.009766,173400000,12834.009766
2013-06-27,12968.719727,13213.549805,12873.5,13213.549805,182400000,13213.549805
2013-06-28,13383.919922,13724.44043,13354.700195,13677.320313,234400000,13677.320313
2013-07-01,13746.719727,13862.709961,13562.700195,13852.5,172300000,13852.5
2013-07-02,13969.150391,14098.740234,13898.540039,14098.740234,214100000,14098.740234
2013-07-03,14149.990234,14164.769531,13984.080078,14055.55957,200600000,14055.55957
2013-07-04,13970.269531,14093.019531,13962.299805,14018.929688,143600000,14018.929688
2013-07-05,14150.849609,14309.969727,14149.5,14309.969727,179400000,14309.969727
2013-07-08,14491.070313,14497.650391,14109.339844,14109.339844,220500000,14109.339844
2013-07-09,14295.44043,14472.900391,14186.030273,14472.900391,197600000,14472.900391
2013-07-10,14464.820313,14555.330078,14287.69043,14416.599609,178200000,14416.599609
2013-07-11,14275.259766,14496.669922,14275.259766,14472.580078,167500000,14472.580078
2013-07-12,14475.169922,14574.169922,14417.299805,14506.25,184900000,14506.25
2013-07-16,14594.879883,14638.799805,14550.889648,14599.120117,186100000,14599.120117
2013-07-17,14491.799805,14615.040039,14460.55957,14615.040039,247700000,14615.040039
2013-07-18,14645.25,14827.730469,14645.25,14808.5,191300000,14808.5
2013-07-19,14909.759766,14953.290039,14413.280273,14589.910156,269400000,14589.910156
2013-07-22,14770.019531,14770.019531,14514.290039,14658.040039,177500000,14658.040039
2013-07-23,14555.360352,14820.179688,14549.05957,14778.509766,163100000,14778.509766
2013-07-24,14719.639648,14751.870117,14630.679688,14731.280273,1.43e+08,14731.280273
2013-07-25,14747.209961,14748.769531,14533.209961,14562.929688,158200000,14562.929688
2013-07-26,14339.389648,14376.009766,14114.519531,14129.980469,196100000,14129.980469
2013-07-29,13899.269531,13953.849609,13661.129883,13661.129883,184700000,13661.129883
2013-07-30,13634.200195,13909.450195,13613.780273,13869.820313,183400000,13869.820313
2013-07-31,13733.549805,13836.030273,13644.209961,13668.320313,186500000,13668.320313
2013-08-01,13674.5,14005.769531,13645.610352,14005.769531,195700000,14005.769531
2013-08-02,14178.660156,14466.160156,14146.919922,14466.160156,193500000,14466.160156
2013-08-05,14318.209961,14370.980469,14225.5,14258.040039,134100000,14258.040039
2013-08-06,14237.099609,14401.05957,14031.610352,14401.05957,1.54e+08,14401.05957
2013-08-07,14155.950195,14164.700195,13824.94043,13824.94043,178500000,13824.94043
2013-08-08,13779.469727,14031.139648,13556.650391,13605.55957,167700000,13605.55957
2013-08-09,13673.490234,13754.959961,13527.80957,13615.19043,159100000,13615.19043
2013-08-12,13469.700195,13658.860352,13430.639648,13519.429688,117700000,13519.429688
2013-08-13,13696.360352,13867,13689.490234,13867,126100000,13867
2013-08-14,13936.740234,14050.160156,13747.179688,14050.160156,152600000,14050.160156
2013-08-15,13845.639648,13981.160156,13711.120117,13752.94043,137800000,13752.94043
2013-08-16,13532.610352,13739.519531,13532.610352,13650.110352,129600000,13650.110352
2013-08-19,13669.740234,13758.129883,13589.780273,13758.129883,96900000,13758.129883
2013-08-20,13632.959961,13730.089844,13383.179688,13396.379883,1.38e+08,13396.379883
2013-08-21,13431.280273,13499.990234,13250.360352,13424.330078,148300000,13424.330078
2013-08-22,13314.049805,13447.330078,13238.730469,13365.169922,133200000,13365.169922
2013-08-23,13583.759766,13774.660156,13575.400391,13660.549805,164200000,13660.549805
2013-08-26,13719.55957,13741.490234,13586.839844,13636.280273,104100000,13636.280273
2013-08-27,13551.75,13678.790039,13517.099609,13542.370117,116800000,13542.370117
2013-08-28,13285.030273,13392.570313,13188.139648,13338.459961,132800000,13338.459961
2013-08-29,13382.950195,13463.139648,13364.820313,13459.709961,121400000,13459.709961
2013-08-30,13573.240234,13615.980469,13335.910156,13388.860352,156700000,13388.860352
2013-09-02,13438.070313,13613.480469,13407.530273,13572.919922,112600000,13572.919922
2013-09-03,13748.679688,13978.44043,13748.679688,13978.44043,162400000,13978.44043
2013-09-04,13875.169922,14056.879883,13843.610352,14053.870117,138400000,14053.870117
2013-09-05,14140.200195,14156.5,13981.519531,14064.820313,146600000,14064.820313
2013-09-06,14088.410156,14099.129883,13834.519531,13860.80957,139900000,13860.80957
2013-09-09,14141.669922,14251.459961,14117.679688,14205.230469,173500000,14205.230469
2013-09-10,14318.719727,14441.80957,14296.780273,14423.360352,209900000,14423.360352
2013-09-11,14511.740234,14561.459961,14422.719727,14425.070313,1.7e+08,14425.070313
2013-09-12,14397.900391,14455.370117,14321.570313,14387.269531,118400000,14387.269531
2013-09-13,14316.700195,14439.929688,14233.120117,14404.669922,180700000,14404.669922
2013-09-17,14456.990234,14474.530273,14311.669922,14311.669922,121300000,14311.669922
2013-09-18,14411.549805,14625.969727,14396.410156,14505.360352,155900000,14505.360352
2013-09-19,14680.400391,14766.179688,14581.790039,14766.179688,174600000,14766.179688
2013-09-20,14801.639648,14816.650391,14702.25,14742.419922,162500000,14742.419922
2013-09-24,14626.040039,14767.719727,14607.269531,14732.610352,114900000,14732.610352
2013-09-25,14713.030273,14737.980469,14620.530273,14620.530273,1.51e+08,14620.530273
2013-09-26,14553.05957,14799.120117,14410.519531,14799.120117,156600000,14799.120117
2013-09-27,14803.990234,14817.5,14699.209961,14760.070313,162100000,14760.070313
2013-09-30,14530.620117,14619.240234,14425.820313,14455.799805,157300000,14455.799805
2013-10-01,14517.980469,14642.969727,14471.700195,14484.719727,1.53e+08,14484.719727
2013-10-02,14492.469727,14569.200195,14114.540039,14170.490234,173500000,14170.490234
2013-10-03,14140.110352,14219.889648,14082.30957,14157.25,145300000,14157.25
2013-10-04,14029.730469,14149.769531,13944.269531,14024.30957,145300000,14024.30957
2013-10-07,14057.790039,14073.230469,13841.929688,13853.320313,146100000,13853.320313
2013-10-08,13794.740234,13929.639648,13748.94043,13894.610352,163700000,13894.610352
2013-10-09,13789.889648,14037.839844,13751.849609,14037.839844,162100000,14037.839844
2013-10-10,14097.620117,14200.30957,14077.030273,14194.709961,143200000,14194.709961
2013-10-11,14376.889648,14447.870117,14320.299805,14404.740234,169900000,14404.740234
2013-10-15,14510.269531,14510.370117,14415.759766,14441.540039,125600000,14441.540039
2013-10-16,14433.639648,14493.669922,14417.610352,14467.139648,116200000,14467.139648
2013-10-17,14640.080078,14664.219727,14492.669922,14586.509766,135600000,14586.509766
2013-10-18,14589.599609,14610.089844,14503.089844,14561.540039,120100000,14561.540039
2013-10-21,14624.030273,14727.849609,14624.030273,14693.570313,99100000,14693.570313
2013-10-22,14677.080078,14747.769531,14641.780273,14713.25,99200000,14713.25
2013-10-23,14784.410156,14799.280273,14426.049805,14426.049805,153500000,14426.049805
2013-10-24,14344.740234,14499.519531,14273.709961,14486.410156,144900000,14486.410156
2013-10-25,14439.139648,14442.120117,14088.19043,14088.19043,1.39e+08,14088.19043
2013-10-28,14261.650391,14400.320313,14194.419922,14396.040039,109500000,14396.040039
2013-10-29,14288.719727,14395.959961,14224.589844,14325.980469,135600000,14325.980469
2013-10-30,14464.669922,14526.879883,14425.580078,14502.349609,156800000,14502.349609
2013-10-31,14474.009766,14516.080078,14324.169922,14327.94043,158400000,14327.94043
2013-11-01,14403.070313,14411.049805,14126.410156,14201.570313,170800000,14201.570313
2013-11-05,14319.75,14323.240234,14141.820313,14225.370117,167100000,14225.370117
2013-11-06,14155.339844,14407.69043,14130.860352,14337.30957,142200000,14337.30957
2013-11-07,14355.55957,14371.55957,14222.030273,14228.44043,111600000,14228.44043
2013-11-08,14026.169922,14122.280273,14026.169922,14086.799805,117800000,14086.799805
2013-11-11,14271.480469,14304.290039,14208.129883,14269.839844,113500000,14269.839844
2013-11-12,14289.870117,14588.679688,14278.209961,14588.679688,157600000,14588.679688
2013-11-13,14527.969727,14599.530273,14490.919922,14567.160156,170200000,14567.160156
2013-11-14,14665.75,14966.429688,14665.75,14876.410156,190100000,14876.410156
2013-11-15,15034.330078,15203.110352,14994.700195,15165.919922,212600000,15165.919922
2013-11-18,15253.240234,15273.610352,15106.820313,15164.299805,180100000,15164.299805
2013-11-19,15096.629883,15163.05957,15020.330078,15126.55957,130200000,15126.55957
2013-11-20,15176.349609,15209.669922,15069.980469,15076.080078,142500000,15076.080078
2013-11-21,15176.650391,15377,15168.469727,15365.599609,168200000,15365.599609
2013-11-22,15513.450195,15579.389648,15307.44043,15381.719727,211300000,15381.719727
2013-11-25,15504.780273,15619.129883,15469.870117,15619.129883,176400000,15619.129883
2013-11-26,15501.950195,15577.969727,15460.969727,15515.240234,156700000,15515.240234
2013-11-27,15414.519531,15512.759766,15414.519531,15449.629883,144700000,15449.629883
2013-11-28,15622.19043,15729.089844,15605.730469,15727.120117,1.54e+08,15727.120117
2013-11-29,15661.429688,15727.959961,15507.169922,15661.870117,158300000,15661.870117
2013-12-02,15659.740234,15703.019531,15579.540039,15655.070313,143200000,15655.070313
2013-12-03,15747.540039,15794.150391,15661.900391,15749.660156,167200000,15749.660156
2013-12-04,15520.200195,15579.360352,15326.05957,15407.94043,1.59e+08,15407.94043
2013-12-05,15354.530273,15430.200195,15139.120117,15177.490234,150700000,15177.490234
2013-12-06,15112.540039,15327.370117,15112.540039,15299.860352,135300000,15299.860352
2013-12-09,15556.599609,15650.209961,15547.290039,15650.209961,136900000,15650.209961
2013-12-10,15633.969727,15633.969727,15562.05957,15611.30957,127200000,15611.30957
2013-12-11,15509.929688,15562.299805,15386.110352,15515.05957,129200000,15515.05957
2013-12-12,15377.320313,15392.660156,15255.360352,15341.820313,132300000,15341.820313
2013-12-13,15316.889648,15532.94043,15251.450195,15403.110352,246200000,15403.110352
2013-12-16,15408.349609,15408.349609,15146.129883,15152.910156,139600000,15152.910156
2013-12-17,15290.219727,15322.129883,15248.419922,15278.629883,120400000,15278.629883
2013-12-18,15273.240234,15588.419922,15268.179688,15587.799805,175200000,15587.799805
2013-12-19,15809.429688,15891.820313,15798.849609,15859.219727,190300000,15859.219727
2013-12-20,15790.69043,15870.419922,15755.360352,15870.419922,1.65e+08,15870.419922
2013-12-24,15955.900391,16029.650391,15849,15889.330078,1.63e+08,15889.330078
2013-12-25,15861.129883,16010.540039,15853.509766,16009.990234,147400000,16009.990234
2013-12-26,16087.070313,16186.040039,16082.280273,16174.44043,170200000,16174.44043
2013-12-27,16229.429688,16232.69043,16056.730469,16178.94043,170600000,16178.94043
2013-12-30,16269.219727,16320.219727,16182.709961,16291.30957,182100000,16291.30957
2014-01-06,16147.540039,16164.009766,15864.44043,15908.879883,192700000,15908.879883
2014-01-07,15835.410156,15935.370117,15784.25,15814.370117,165900000,15814.370117
2014-01-08,15943.679688,16121.450195,15906.570313,16121.450195,206700000,16121.450195
2014-01-09,16002.879883,16004.55957,15838.44043,15880.330078,217400000,15880.330078
2014-01-10,15785.150391,15922.139648,15754.700195,15912.05957,237500000,15912.05957
2014-01-14,15657.200195,15661.709961,15383.69043,15422.400391,214500000,15422.400391
2014-01-15,15649.070313,15808.730469,15636.570313,15808.730469,185800000,15808.730469
2014-01-16,15845.150391,15941.080078,15710.139648,15747.200195,214200000,15747.200195
2014-01-17,15695.459961,15783.370117,15621.799805,15734.459961,180100000,15734.459961
2014-01-20,15724.139648,15727.259766,15574.230469,15641.679688,142200000,15641.679688
2014-01-21,15710.889648,15894.679688,15705.839844,15795.959961,154300000,15795.959961
2014-01-22,15749.009766,15870.530273,15631.410156,15820.959961,185300000,15820.959961
2014-01-23,15900.629883,15958.580078,15690.450195,15695.889648,206900000,15695.889648
2014-01-24,15473.570313,15485.019531,15288.320313,15391.55957,2.21e+08,15391.55957
2014-01-27,15091.450195,15109.679688,14933.549805,15005.730469,223900000,15005.730469
2014-01-28,15038.639648,15088.120117,14952.830078,14980.160156,183100000,14980.160156
2014-01-29,15164.339844,15383.910156,15159.919922,15383.910156,164800000,15383.910156
2014-01-30,15112.700195,15112.700195,14853.830078,15007.05957,221200000,15007.05957
2014-01-31,15132.230469,15143.879883,14764.570313,14914.530273,217400000,14914.530273
2014-02-03,14788.55957,14846.929688,14615.049805,14619.129883,202800000,14619.129883
2014-02-04,14353.330078,14355.919922,14008.469727,14008.469727,294300000,14008.469727
2014-02-05,14213.099609,14245.05957,13995.860352,14180.379883,280200000,14180.379883
2014-02-06,14233.419922,14308.070313,14155.120117,14155.120117,192900000,14155.120117
2014-02-07,14387.110352,14471.950195,14356.589844,14462.410156,186100000,14462.410156
2014-02-10,14647.830078,14725.919922,14568.299805,14718.339844,149800000,14718.339844
2014-02-12,14821.730469,14874.790039,14769.040039,14800.05957,165100000,14800.05957
2014-02-13,14785.839844,14787.620117,14488.320313,14534.740234,148400000,14534.740234
2014-02-14,14538.200195,14678.709961,14243.169922,14313.030273,204200000,14313.030273
2014-02-17,14343.730469,14427.950195,14214.599609,14393.110352,1.49e+08,14393.110352
2014-02-18,14514.469727,14900.240234,14469.490234,14843.240234,206500000,14843.240234
2014-02-19,14729.480469,14805.660156,14679.19043,14766.530273,153900000,14766.530273
2014-02-20,14701.139648,14731.480469,14428.730469,14449.179688,1.72e+08,14449.179688
2014-02-21,14618.610352,14888.80957,14618.610352,14865.669922,138700000,14865.669922
2014-02-24,14803.639648,14982.530273,14658.139648,14837.679688,159500000,14837.679688
2014-02-25,15002.509766,15094.540039,14957.490234,15051.599609,139500000,15051.599609
2014-02-26,14896.490234,15084.530273,14896.490234,14970.969727,126600000,14970.969727
